intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
3000,4.1245617653124354e-05,0.000380517503805175,1.3748539217708119e-05,3.087420305963352e-05,4.0,4.0,0.0,gtdb/gtdb_sketch,>NZ_APHY01000001.1 Megasphaera sp. NM10 Contig01 whole genome shotgun sequence,336f2bb7f560ffa9ddfd8523fa0311a9,0.001141552511415525,1000,440,341000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.722038864517964,0.8036750995750017,0.7628569820464828,0.8036750995750017,True,4,90366,129558
10000,0.0001374853921770812,0.00047824007651841227,1.3748539217708119e-05,7.71855076490838e-06,1.0,1.0,0.0,gtdb/gtdb_sketch,>NZ_ATVP01000001.1 Streptococcus hyovaginalis DSM 12219 G574DRAFT_scaffold00001.1_C whole genome shotgun sequence,174751c58ccd5672395eeec8cff7e3c8,0.004782400765184123,1000,441,340000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7506329611557385,0.8416855473006665,0.7961592542282026,0.8416855473006665,False,1,90367,129558
9000,0.00012373685295937308,0.0002564102564102564,1.3748539217708119e-05,7.71855076490838e-06,1.0,1.0,0.0,gtdb/gtdb_sketch,>NZ_KE384566.1 Vibrio litoralis DSM 17657 K358DRAFT_scaffold00001.1 whole genome shotgun sequence,2edf2a8b90b9e84daf79ad97a6d74955,0.002307692307692308,1000,442,339000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7480860956613732,0.8221313752964008,0.785108735478887,0.8221313752964008,False,1,90368,129558
2000,2.7497078435416237e-05,0.000536480686695279,1.3748539217708119e-05,7.71855076490838e-06,1.0,1.0,0.0,gtdb/gtdb_sketch,>NZ_AUAT01000001.1 Eremococcus coleocola DSM 15696 G396DRAFT_scaffold00001.1_C whole genome shotgun sequence,b9daa1f1f85ef823b55937ac77ec3fae,0.001072961373390558,1000,443,338000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7126564356141107,0.802070216618741,0.7573633261164259,0.802070216618741,True,1,90369,129558
8000,0.00010998831374166495,0.0006293266205160479,1.3748539217708119e-05,7.71855076490838e-06,1.0,1.0,0.0,gtdb/gtdb_sketch,>NZ_KI271788.1 Gemella bergeri ATCC 700627 Scaffold0 whole genome shotgun sequence,9bd1ae16e060ea9a35974e8bedfa6e25,0.005034612964128383,1000,444,337000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7452491706721959,0.8430821101735486,0.7941656404228723,0.8430821101735486,False,1,90370,129558
15000,0.00020622808826562179,0.00032414910858995135,1.3748539217708119e-05,2.3155652294725142e-05,3.0,3.0,0.0,gtdb/gtdb_sketch,>NZ_KI530762.1 Acinetobacter brisouii CIP 110357 adgTE-supercont2.1 whole genome shotgun sequence,58c063ab0e06ede53ecc85c24fdf7123,0.004862236628849271,1000,445,336000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7605153673741902,0.8421351782424222,0.8013252728083062,0.8421351782424222,False,3,90373,129558
42000,0.0005774386471437409,0.00021422450728363326,1.3748539217708119e-05,0.00023155652294725142,30.0,30.0,0.0,gtdb/gtdb_sketch,>NZ_KI535657.1 Enterobacter sp. MGH 24 addUF-supercont-complete whole genome shotgun sequence,df100eec439328f699b7007b41da562e,0.008997429305912597,1000,446,335000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7861989268605956,0.8590210787833247,0.8226100028219601,0.8590210787833247,False,30,90403,129558
15000,0.00020622808826562179,0.00018646280067126608,1.3748539217708119e-05,7.71855076490838e-06,1.0,1.0,0.0,gtdb/gtdb_sketch,>NZ_AWSQ01000001.1 Pseudomonas taeanensis MS-3 contig_01 whole genome shotgun sequence,2ff64b1c82156bb3785580c36eb36e7c,0.0027969420100689914,1000,447,334000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7605153673741902,0.8272465228810783,0.7938809451276343,0.8272465228810783,False,1,90404,129558
25000,0.000343713480442703,0.00020755500207555002,1.3748539217708119e-05,7.71855076490838e-06,1.0,1.0,0.0,gtdb/gtdb_sketch,>NZ_HG726019.1 Bacteroides neonati strain MS4 whole genome shotgun sequence,df07fb9c7fe8bd23c00d48409c8adfa3,0.00518887505188875,1000,448,333000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7731511484663514,0.8439032983231204,0.8085272233947358,0.8439032983231204,False,1,90405,129558
7000,9.623977452395684e-05,0.00023529411764705883,1.3748539217708119e-05,1.543710152981676e-05,2.0,2.0,0.0,gtdb/gtdb_sketch,>NZ_AZUP01000001.1 Methyloversatilis discipulorum strain FAM1 MetFAM1DRAFT_chromosome1.1_C whole genome shotgun sequence,7b21fa7529e14ad030bc5a1ecdb150e3,0.0016470588235294118,1000,449,332000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7420459403440589,0.8132356766851097,0.7776408085145843,0.8132356766851097,False,2,90407,129558
4000,5.4994156870832475e-05,0.0004828585224529213,1.3748539217708119e-05,2.3155652294725142e-05,3.0,3.0,0.0,gtdb/gtdb_sketch,>NZ_BAMJ01000071.1 Lactobacillus fuchuensis DSM 14340 = JCM 11249 whole genome shotgun sequence,a522d861f487ffed56f77fb7970ba0de,0.001931434089811685,1000,450,331000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7287706207138287,0.8174246658953329,0.7730976433045809,0.8174246658953329,True,3,90410,129558
6000,8.249123530624871e-05,0.00018201674554058973,1.3748539217708119e-05,2.3155652294725142e-05,3.0,3.0,0.0,gtdb/gtdb_sketch,>NZ_JIBU02000001.1 Clostridium drakei strain SL1 contig_1 whole genome shotgun sequence,017398189f6bc93d30c9926d7e77b49e,0.0010921004732435385,1000,451,330000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7383651998046248,0.8025277966451527,0.7704464982248888,0.8025277966451527,True,3,90413,129558
18000,0.00024747370591874615,0.0001893222264293828,1.3748539217708119e-05,7.71855076490838e-06,1.0,1.0,0.0,gtdb/gtdb_sketch,>NZ_JFFR01000001.1 Vibrio fortis strain Dalian14 scaffold23 whole genome shotgun sequence,a4059134d001f61bc8dfd79a4d9148ed,0.0034078000757288905,1000,452,329000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7650013962376246,0.8325347894515348,0.7987680928445797,0.8325347894515348,False,1,90414,129558
32000,0.0004399532549666598,0.0005518763796909492,1.3748539217708119e-05,7.71855076490838e-06,1.0,1.0,0.0,gtdb/gtdb_sketch,>NZ_JNJO01000001.1 Gemella sanguinis ATCC 700632 T369DRAFT_scaffold00001.1_C whole genome shotgun sequence,6c1d4a43753a1848613d449d3795d1b1,0.017660044150110375,1000,453,328000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7793325067064037,0.8779127328918693,0.8286226197991365,0.8779127328918693,False,1,90415,129558
45000,0.0006186842647968653,0.0002031694433157253,1.3748539217708119e-05,1.543710152981676e-05,2.0,2.0,0.0,gtdb/gtdb_sketch,>NZ_JMPL01000001.1 Kluyvera ascorbata ATCC 33433 GKAS.assembly.001 whole genome shotgun sequence,7f8e09f0ccb29aea7e3e1bc109f793c5,0.00914262494920764,1000,454,327000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7879506212581139,0.8594647983112313,0.8237077097846726,0.8594647983112313,False,2,90417,129558
10000,0.0001374853921770812,0.00028169014084507044,1.3748539217708119e-05,7.71855076490838e-06,1.0,1.0,0.0,gtdb/gtdb_sketch,>NZ_JMPR01000001.1 Tatumella ptyseos ATCC 33301 GTPT.assembly.001 whole genome shotgun sequence,d3992950d9c6316d1f8d72cf36206bce,0.0028169014084507044,1000,455,326000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7506329611557385,0.8274362992112048,0.7890346301834716,0.8274362992112048,False,1,90418,129558
4000,5.4994156870832475e-05,0.0002652519893899204,1.3748539217708119e-05,7.71855076490838e-06,1.0,1.0,0.0,gtdb/gtdb_sketch,>NZ_BBJR01000103.1 Comamonas aquatica NBRC 14918 whole genome shotgun sequence,8a7a3ad7b3572383ef01f2d873b1ad99,0.0010610079575596816,1000,456,325000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7287706207138287,0.8017804084545704,0.7652755145841996,0.8017804084545704,True,1,90419,129558
5000,6.87426960885406e-05,0.0003827018752391887,1.3748539217708119e-05,7.71855076490838e-06,1.0,1.0,0.0,gtdb/gtdb_sketch,>NZ_JGZI01000001.1 Bifidobacterium psychraerophilum strain LMG 21775 Contig01 whole genome shotgun sequence,4768f2698172862eeee96311a4f2a16d,0.0019135093761959434,1000,457,324000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7340353677097169,0.8171788465011597,0.7756071071054382,0.8171788465011597,True,1,90420,129558
161000,0.002213514814051007,0.00017624250969333803,1.3748539217708119e-05,7.71855076490838e-06,1.0,1.0,0.0,gtdb/gtdb_sketch,>NZ_JMQC01000001.1 Bacillus clarus strain BHP DJ93.Contig27 whole genome shotgun sequence,d17e6d856a5dfb77460aa6ebcb9de68c,0.028375044060627422,1000,458,323000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.8210271104554865,0.8914453567986562,0.8562362336270714,0.8914453567986562,False,1,90421,129558
49000,0.0006736784216676978,0.0002643404705260375,1.3748539217708119e-05,7.71855076490838e-06,1.0,1.0,0.0,gtdb/gtdb_sketch,>NZ_KN150747.1 Yersinia ruckeri ATCC 29473 scaffold1 whole genome shotgun sequence,577e924e7a798b3e6f7ce3260cc711b4,0.01295268305577584,1000,459,322000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7901181178827632,0.8691773063835496,0.8296477121331565,0.8691773063835496,False,1,90422,129558
29000,0.00039870763731353543,0.00022665457842248413,1.3748539217708119e-05,7.71855076490838e-06,1.0,1.0,0.0,gtdb/gtdb_sketch,>NZ_BBMY01000235.1 Escherichia albertii NBRC 107761 whole genome shotgun sequence,ec7996bccc7c412b5faa8b28514c6c3e,0.00657298277425204,1000,460,321000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7768616721974615,0.8503647354716368,0.8136132038345492,0.8503647354716368,False,1,90423,129558
9000,0.00012373685295937308,0.0003170577045022194,1.3748539217708119e-05,7.71855076490838e-06,1.0,1.0,0.0,gtdb/gtdb_sketch,>NZ_JRPQ01000001.1 Prevotella timonensis S9-PR14 contig001 whole genome shotgun sequence,003a6405199d5ef7cf7aca926ae73c57,0.0028535193405199747,1000,461,320000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7480860956613732,0.8277811076701345,0.7879336016657539,0.8277811076701345,False,1,90424,129558
46000,0.0006324328040145735,0.00021312872975277067,1.3748539217708119e-05,7.71855076490838e-06,1.0,1.0,0.0,gtdb/gtdb_sketch,>NZ_JRGK01000001.1 Aeromonas finlandensis strain 4287D contig1 whole genome shotgun sequence,b720841496a938560c64f3d7904d825f,0.00980392156862745,1000,462,319000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7885094739666201,0.8614031311652827,0.8249563025659514,0.8614031311652827,False,1,90425,129558
37000,0.0005086959510552004,0.00022401433691756272,1.3748539217708119e-05,3.8592753824541904e-05,5.0,5.0,0.0,gtdb/gtdb_sketch,>NZ_JRGM01000001.1 Aeromonas lacus strain AE122 Contig1 whole genome shotgun sequence,923655e29aaced2ee6c2580819fad338,0.008288530465949821,1000,463,318000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7829909073306196,0.8567500020350041,0.8198704546828118,0.8567500020350041,False,5,90430,129558
5000,6.87426960885406e-05,0.0004803073967339097,1.3748539217708119e-05,2.3155652294725142e-05,3.0,3.0,0.0,gtdb/gtdb_sketch,>NZ_JRQN01000001.1 Streptococcus uberis strain CAIM 1894 contig_001 whole genome shotgun sequence,5bed6c7152459e7b1740c3f5c7659348,0.0024015369836695487,1000,464,317000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7340353677097169,0.8231891814064843,0.7786122745581006,0.8231891814064843,True,3,90433,129558
12000,0.00016498247061249742,0.00023980815347721823,1.3748539217708119e-05,7.71855076490838e-06,1.0,1.0,0.0,gtdb/gtdb_sketch,>NZ_JSXC01000001.1 Pectobacterium fontis strain M022 Contig1 whole genome shotgun sequence,da1ee74fe95a611d1e47f4780a076e96,0.0028776978417266188,1000,465,316000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7550606969702248,0.8280064423324378,0.7915335696513313,0.8280064423324378,False,1,90434,129558
2000,2.7497078435416237e-05,0.00016139444803098772,1.3748539217708119e-05,7.71855076490838e-06,1.0,1.0,0.0,gtdb/gtdb_sketch,>NZ_JTJW01000006.1 Mycolicibacterium setense strain DSM 45070 NODE_1 whole genome shotgun sequence,d5a165f4d432c8c707346a807d7983de,0.00032278889606197545,1000,466,315000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7126564356141107,0.7715862336709536,0.7421213346425322,0.7715862336709536,True,1,90435,129558
4000,5.4994156870832475e-05,0.00023685457129322596,1.3748539217708119e-05,7.71855076490838e-06,1.0,1.0,0.0,gtdb/gtdb_sketch,>NZ_CP009268.1 Clostridium pasteurianum DSM 525 = ATCC 6013 strain DSM 525 chromosome complete genome,55ae91a38290c0156c9b3629896e50cd,0.0009474182851729038,1000,467,314000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7287706207138287,0.7988570810243024,0.7638138508690655,0.7988570810243024,True,1,90436,129558
31000,0.00042620471574895166,0.00022237046920169,1.3748539217708119e-05,7.71855076490838e-06,1.0,1.0,0.0,gtdb/gtdb_sketch,>NZ_JWLV01000001.1 Vibrio sinaloensis strain AD048 Contig1 whole genome shotgun sequence,7eb7f5fb807f6661d2a642bfa2a49a77,0.00689348454525239,1000,468,313000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7785347606811898,0.851671706160833,0.8151032334210113,0.851671706160833,False,1,90437,129558
16000,0.0002199766274833299,0.0005820721769499418,1.3748539217708119e-05,7.71855076490838e-06,1.0,1.0,0.0,gtdb/gtdb_sketch,>NZ_CP007773.1 Campylobacter subantarcticus LMG 24377 chromosome complete genome,e06efad94b59c8474fa5e4363fc115f4,0.009313154831199068,1000,469,312000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7621003243017489,0.8599773129851273,0.8110388186434381,0.8599773129851273,False,1,90438,129558
7000,9.623977452395684e-05,0.00025786487880350697,1.3748539217708119e-05,8.490405841399219e-05,11.0,11.0,0.0,gtdb/gtdb_sketch,>NZ_CDBY01000001.1 Aeromonas simiae strain CIP 107798 whole genome shotgun sequence,ccfdf3ca2c42d6a710696bf4ea1c022f,0.0018050541516245488,1000,470,311000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7420459403440589,0.8156421955520738,0.7788440679480664,0.8156421955520738,False,11,90449,129558
28000,0.00038495909809582734,0.0002126754572522331,1.3748539217708119e-05,1.543710152981676e-05,2.0,2.0,0.0,gtdb/gtdb_sketch,>NZ_CDBW01000001.1 Aeromonas sobria strain CECT 4245 whole genome shotgun sequence,79144e2fd90a3113e6fd2799084b6631,0.005954912803062527,1000,471,310000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7759827793676489,0.8476601902486566,0.8118214848081527,0.8476601902486566,False,2,90451,129558
53000,0.0007286725785385303,0.00021468441391155003,1.3748539217708119e-05,1.543710152981676e-05,2.0,2.0,0.0,gtdb/gtdb_sketch,>NZ_JXOK01000001.1 Vibrio mytili strain CAIM 528 contig00001 whole genome shotgun sequence,42bc7ebe773e5fe2b4622009290611a5,0.011378273937312151,1000,472,309000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7921207109571929,0.8655512474496849,0.828835979203439,0.8655512474496849,False,2,90453,129558
3000,4.1245617653124354e-05,0.0001753155680224404,1.3748539217708119e-05,7.71855076490838e-06,1.0,1.0,0.0,gtdb/gtdb_sketch,>NZ_CP009920.1 Bacillus megaterium NBRC 15308 = ATCC 14581 chromosome complete genome,f603a8ae1457ad14dad1d491722257da,0.0005259467040673212,1000,473,308000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.722038864517964,0.7838336918940152,0.7529362782059896,0.7838336918940152,True,1,90454,129558
75000,0.0010311404413281089,0.00015943877551020407,1.3748539217708119e-05,1.543710152981676e-05,2.0,2.0,0.0,gtdb/gtdb_sketch,>NZ_JYOA01000001.1 Pseudomonas sp. 21 contig1 whole genome shotgun sequence,a2ffb98953aeca2c5bbb5dd3f123bffc,0.011957908163265306,1000,474,307000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.8010422325374836,0.8669396734352712,0.8339909529863774,0.8669396734352712,False,2,90456,129558
41000,0.0005636901079260328,0.0001973164956590371,1.3748539217708119e-05,0.00026243072600688495,34.0,34.0,0.0,gtdb/gtdb_sketch,>NZ_LECZ01000001.1 Enterobacter genomosp. O strain GN03164 contig1 whole genome shotgun sequence,58a34a88660935b132e6ced492df5425,0.00808997632202052,1000,475,306000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7855880201651118,0.856080150571462,0.820834085368287,0.856080150571462,False,34,90490,129558
8000,0.00010998831374166495,0.0002022653721682848,1.3748539217708119e-05,7.71855076490838e-06,1.0,1.0,0.0,gtdb/gtdb_sketch,>NZ_LDOT01000001.1 Photobacterium aquae strain CGMCC 1.12159 contig0001 whole genome shotgun sequence,db0fc2b201c7270cc4d2a3286b9fa64a,0.0016181229773462784,1000,476,305000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7452491706721959,0.8127708396041005,0.7790100051381481,0.8127708396041005,False,1,90491,129558
9000,0.00012373685295937308,0.0004268032437046522,1.3748539217708119e-05,7.71855076490838e-06,1.0,1.0,0.0,gtdb/gtdb_sketch,>NZ_AP012327.1 Bifidobacterium catenulatum subsp. kashiwanohense JCM 15439 = DSM 21854 strain JCM 15439 chromosome complete genome,f13e135757270fecaea23fef1abba799,0.0038412291933418692,1000,477,304000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7480860956613732,0.8357563491081713,0.7919212223847722,0.8357563491081713,False,1,90492,129558
7000,9.623977452395684e-05,0.00020916126333403055,1.3748539217708119e-05,7.71855076490838e-06,1.0,1.0,0.0,gtdb/gtdb_sketch,>NZ_JYLF01000010.1 Pseudomonas weihenstephanensis strain DSM 29166 10_154467_40.591 whole genome shotgun sequence,9d5f65d7415816b0f4afeb1726ecff22,0.0014641288433382138,1000,478,303000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7420459403440589,0.8101530551064507,0.7760994977252549,0.8101530551064507,False,1,90493,129558
3000,4.1245617653124354e-05,0.0001818181818181818,1.3748539217708119e-05,7.71855076490838e-06,1.0,1.0,0.0,gtdb/gtdb_sketch,>NZ_CVRB01000001.1 Bacillus sp. LF1 whole genome shotgun sequence,2bf44dd8afddaa8d5f20b591e3529f2a,0.0005454545454545455,1000,479,302000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.722038864517964,0.7847551008538551,0.7533969826859095,0.7847551008538551,True,1,90494,129558
22000,0.0003024678627895786,0.00047732696897374703,1.3748539217708119e-05,1.543710152981676e-05,2.0,2.0,0.0,gtdb/gtdb_sketch,>NZ_JVRR01000136.1 Streptococcus pseudopneumoniae strain 163_SPSE 1000_987_21661_898_ 304 902_ whole genome shotgun sequence,4d4bb8789d039f04393b82a44acb782d,0.010501193317422435,1000,480,301000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7699695027250757,0.863314407677184,0.8166419552011299,0.863314407677184,False,2,90496,129558
1000,1.3748539217708119e-05,0.0005162622612287042,1.3748539217708119e-05,7.71855076490838e-06,1.0,1.0,0.0,gtdb/gtdb_sketch,>NZ_JVLH01000002.1 Trueperella pyogenes strain 331_TPYO 12_26860_845376 whole genome shotgun sequence,a65f8e6a92acf6d7429c0d0c620ff79c,0.0005162622612287042,1000,481,300000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.6968985587327093,0.7833639120408707,0.74013123538679,0.7833639120408707,True,1,90497,129558
47000,0.0006461813432322816,0.00047664442326024784,1.3748539217708119e-05,3.087420305963352e-05,4.0,4.0,0.0,gtdb/gtdb_sketch,>NZ_DF967922.1 Veillonella tobetsuensis strain ATCC BAA-2400 whole genome shotgun sequence,79b7431b15da7c26b58ad84bf7328fbc,0.022402287893231648,1000,482,299000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.789056691068784,0.884674735669788,0.8368657133692861,0.884674735669788,False,4,90501,129558
8000,0.00010998831374166495,0.00045351473922902497,1.3748539217708119e-05,2.3155652294725142e-05,3.0,3.0,0.0,gtdb/gtdb_sketch,>NZ_CDMW01000001.1 Streptococcus sanguinis strain 2908 whole genome shotgun sequence,a27046bc253036f70645886ea39e0df5,0.0036281179138321997,1000,483,298000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7452491706721959,0.8342189383739824,0.7897340545230891,0.8342189383739824,False,3,90504,129558
17000,0.000233725166701038,0.00018789928598271326,1.3748539217708119e-05,7.71855076490838e-06,1.0,1.0,0.0,gtdb/gtdb_sketch,>NZ_LGIS01000010.1 Pantoea sp. RIT-PI-b NODE_109_length_349_cov_70.0721_ID_217 whole genome shotgun sequence,9e716b3a5ebcd37903785b64f61b0e14,0.0031942878617061254,1000,484,297000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7635921710930831,0.8307989464632993,0.7971955587781911,0.8307989464632993,False,1,90505,129558
12000,0.00016498247061249742,0.00040404040404040404,1.3748539217708119e-05,3.087420305963352e-05,4.0,4.0,0.0,gtdb/gtdb_sketch,>NZ_LN849002.1 Clostridium niameyense strain MT5 whole genome shotgun sequence,94cdeee2a2d92a1cb30999eb16b76599,0.0048484848484848485,1000,485,296000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7550606969702248,0.8420582407563335,0.7985594688632791,0.8420582407563335,False,4,90509,129558
4000,5.4994156870832475e-05,0.00016398819285011479,1.3748539217708119e-05,7.71855076490838e-06,1.0,1.0,0.0,gtdb/gtdb_sketch,>NZ_BBYR01000001.1 Ideonella sakaiensis strain 201-F6 whole genome shotgun sequence,8f9488f61a30a6fa14e99cbf3e8d8bde,0.0006559527714004591,1000,486,295000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7287706207138287,0.7894388043417491,0.7591047125277889,0.7894388043417491,True,1,90510,129558
19000,0.00026122224513645424,0.0002050020500205002,1.3748539217708119e-05,7.71855076490838e-06,1.0,1.0,0.0,gtdb/gtdb_sketch,>NZ_LLEI02000001.1 Vibrio bivalvicida strain 605 contig_01 whole genome shotgun sequence,5af910b304b53f7a21b02d054b0096f1,0.003895038950389504,1000,487,294000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7663368023704615,0.8361314792451471,0.8012341408078043,0.8361314792451471,False,1,90511,129558
1000,1.3748539217708119e-05,0.000235626767200754,1.3748539217708119e-05,7.71855076490838e-06,1.0,1.0,0.0,gtdb/gtdb_sketch,>NZ_LIQF01000001.1 Marinomonas fungiae strain JCM 18476 DSM_18476_01 whole genome shotgun sequence,8f1f284155e0851342766cb7dc3c6754,0.000235626767200754,1000,488,293000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.6968985587327093,0.7637917936334508,0.7303451761830801,0.7637917936334508,True,1,90512,129558
3000,4.1245617653124354e-05,0.00043687199650502403,1.3748539217708119e-05,7.71855076490838e-06,1.0,1.0,0.0,gtdb/gtdb_sketch,>NZ_AZDX01000001.1 Lactobacillus hordei DSM 19519 Scaffold1 whole genome shotgun sequence,24078cfc8b0b208ab8010c3459918a04,0.001310615989515072,1000,489,292000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.722038864517964,0.8072635389556535,0.7646512017368088,0.8072635389556535,True,1,90513,129558
12000,0.00016498247061249742,0.0005984440454817474,1.3748539217708119e-05,0.00018524521835780114,24.0,24.0,0.0,gtdb/gtdb_sketch,>NZ_AZGO01000001.1 Lactobacillus pontis DSM 8475 NODE_1 whole genome shotgun sequence,a6a41bff34ddccbc89cd37111d18513f,0.00718132854578097,1000,490,291000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7550606969702248,0.8527963168439779,0.8039285069071014,0.8527963168439779,False,24,90537,129558
7000,9.623977452395684e-05,0.0005991611743559018,1.3748539217708119e-05,1.543710152981676e-05,2.0,2.0,0.0,gtdb/gtdb_sketch,>NZ_JQBW01000001.1 Lactobacillus secaliphilus strain DSM 17896 NODE_2 whole genome shotgun sequence,cfc051f84e351f1fb391cbdf71b78228,0.004194128220491312,1000,491,290000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7420459403440589,0.8381292987467275,0.7900876195453932,0.8381292987467275,False,2,90539,129558
3000,4.1245617653124354e-05,0.0004807692307692308,1.3748539217708119e-05,2.3155652294725142e-05,3.0,3.0,0.0,gtdb/gtdb_sketch,>NZ_JQAZ01000001.1 Lactobacillus selangorensis strain DSM 13344 Scaffold1 whole genome shotgun sequence,9af20cb9e044a694c5d63e17e80b5f64,0.0014423076923076924,1000,492,289000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.722038864517964,0.8097607218094197,0.7658997931636918,0.8097607218094197,True,3,90542,129558
